36.7,115,3.13,0.0,0.0,0.0,0.0,0.0,0.0,25.0,39.2,59.0,91.6,127.0,188.0
35.6,105,2.95,0.0,0.0,0.0,0.0,0.0,0.0,20.4,46.8,65.5,95.3,124.0,156.0
35.6,116,3.27,0.0,0.0,0.0,0.0,0.0,0.0,16.1,41.1,70.1,104.0,123.0,174.0
50.2,141,2.81,0.0,0.0,0.0,0.0,0.0,0.0,40.7,59.2,91.0,128.0,160.0,230.0
43.5,114,2.63,0.0,0.0,0.0,0.0,0.0,5.1,37.4,55.9,73.4,117.0,143.0,173.0
58.0,62,1.07,0.0,0.0,0.0,12.3,23.2,40.4,61.1,75.0,79.6,79.8,79.9,80.0
23.7,22,0.92,0.0,0.0,0.0,6.1,13.9,17.7,23.2,27.8,27.8,27.8,27.8,28.0
51.6,135,2.61,0.0,0.0,0.0,0.0,0.0,0.0,39.1,78.1,101.0,135.0,170.0,190.0
49.7,103,2.07,0.0,0.0,0.0,0.0,0.0,23.5,44.3,89.5,105.0,114.0,120.0,132.0
44.6,109,2.44,0.0,0.0,0.0,0.0,0.0,6.7,38.0,68.5,91.7,111.0,133.0,157.0
36.9,53,1.43,0.0,0.0,0.0,0.0,9.7,28.6,40.4,55.7,63.8,65.1,64.8,66.5
41.8,126,3.03,0.0,0.0,0.0,0.0,0.0,0.0,21.2,58.2,84.1,124.0,148.0,173.0
43.9,122,2.79,0.0,0.0,0.0,0.0,0.0,0.0,30.4,64.6,76.9,133.4,148.6,169.0
45.8,104,2.26,0.0,0.0,0.0,0.0,0.0,13.3,38.5,87.5,99.6,109.0,125.0,126.0
35.7,145,4.05,0.0,0.0,0.0,0.0,0.0,0.0,5.1,29.4,60.6,106.0,152.0,198.0
39.1,170,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,79.2,125.0,170.0,230.0
56.0,150,2.68,0.0,0.0,0.0,0.0,0.0,4.4,40.7,77.4,109.0,163.0,181.0,208.0
29.8,50,1.69,0.0,0.0,0.0,0.0,2.7,18.4,33.1,46.4,56.7,58.3,60.3,68.4
50.3,107,2.13,0.0,0.0,0.0,0.0,0.0,16.6,44.9,76.7,80.1,120.0,139.0,171.0
40.4,51,1.27,0.0,0.0,0.0,2.4,13.2,31.2,41.3,52.6,62.4,64.1,68.4,75.0
43.5,71,1.64,0.0,0.0,0.0,0.0,6.8,28.3,45.1,69.2,80.1,85.1,88.0,91.0
58.5,45,0.78,0.0,0.0,10.4,16.4,30.8,49.5,50.7,53.6,54.7,55.0,57.0,58.4
52.3,125,2.38,0.0,0.0,0.0,0.0,0.0,20.1,40.6,67.1,101.0,141.0,157.0,177.0
47.9,140,2.92,0.0,0.0,0.0,0.0,0.0,0.0,15.4,78.4,95.4,141.0,163.0,196.0
62.8,171,2.72,0.0,0.0,0.0,0.0,0.0,0.0,43.1,97.9,122.0,186.0,209.0,230.0
53.9,117,2.17,0.0,0.0,0.0,0.0,0.0,15.5,58.4,91.9,110.0,131.0,141.0,155.0
40.6,67,1.66,0.0,0.0,0.0,0.0,0.0,32.0,55.4,67.3,74.5,77.1,77.8,78.0
55.3,56,1.00,0.0,0.0,4.1,7.1,26.1,40.1,56.7,64.7,67.7,72.7,74.7,79.0
65.5,171,2.61,0.0,0.0,0.0,0.0,0.0,10.8,42.6,99.3,125.0,185.0,214.0,232.0
67.8,159,2.35,0.0,0.0,0.0,0.0,0.0,16.1,58.8,109.0,144.0,176.0,195.0,210.0
62.2,69,1.10,0.0,0.0,0.0,11.2,27.2,42.2,68.7,83.2,85.2,85.2,85.2,88.0
44.0,23,0.52,0.0,9.2,13.8,16.4,18.0,22.3,29.2,31.9,34.5,37.0,39.5,41.9
55.2,33,0.60,0.0,8.5,13.0,19.8,23.9,31.0,41.8,45.8,46.8,50.0,53.0,58.1
36.6,142,3.88,0.0,0.0,0.0,0.0,0.0,0.0,8.6,41.3,52.4,99.6,123.0,240.0
51.8,121,2.34,0.0,0.0,0.0,0.0,0.0,18.3,42.7,75.3,88.9,119.0,145.0,210.0
51.1,159,3.11,0.0,0.0,0.0,0.0,0.0,0.0,22.9,71.9,98.9,144.0,175.0,240.0
44.6,54,1.22,0.0,0.0,0.0,5.8,19.6,27.3,36.2,54.4,60.4,75.7,77.2,102.0
53.8,49,0.90,0.0,0.0,4.3,10.1,31.8,45.2,52.1,56.6,59.1,59.0,59.2,60.0
60.4,125,2.07,0.0,0.0,0.0,0.0,4.2,26.6,43.7,92.4,126.0,136.0,159.0,170.0
73.8,64,0.87,0.0,0.0,9.1,17.7,37.7,61.1,72.5,76.3,77.7,77.9,78.0,79.0
56.7,127,2.24,0.0,0.0,0.0,0.0,0.0,20.7,46.7,95.8,123.0,139.0,154.0,164.0
40.7,78,1.92,0.0,0.0,0.0,0.0,3.0,20.3,35.4,55.9,75.9,98.8,99.1,116.0
57.5,82,1.42,0.0,0.0,0.0,0.0,14.4,47.7,63.9,75.9,90.8,107.0,109.0,112.0
54.1,158,2.93,0.0,0.0,0.0,0.0,0.0,5.2,35.0,63.7,98.5,149.0,181.0,240.0
63.2,64,1.01,0.0,0.0,6.5,8.5,26.5,47.5,59.8,76.2,79.2,84.7,85.7,90.0
57.3,154,2.69,0.0,0.0,0.0,0.0,0.0,4.4,38.4,84.4,113.0,162.0,177.0,225.0
50.4,53,1.05,0.0,0.0,2.4,7.5,21.6,41.0,48.2,58.0,69.9,70.3,70.4,71.0
39.6,46,1.16,0.0,0.0,0.0,7.2,16.1,23.5,28.9,37.9,49.8,64.4,77.0,103.0
36.8,92,2.50,0.0,0.0,0.0,0.0,0.0,12.1,26.6,49.1,63.1,85.6,100.6,171.0
62.3,137,2.21,0.0,0.0,0.0,0.0,0.0,26.8,39.5,90.9,122.0,145.0,169.0,213.0
58.9,124,2.11,0.0,0.0,0.0,0.0,0.0,22.5,54.7,76.7,101.0,143.0,164.0,194.0
45.3,80,1.76,0.0,0.0,0.0,0.0,5.7,23.9,46.4,63.2,71.9,101.0,108.0,123.0
52.7,130,2.46,0.0,0.0,0.0,0.0,0.0,0.0,52.0,77.0,114.0,124.0,144.0,206.0
63.6,153,2.40,0.0,0.0,0.0,0.0,0.0,11.1,52.6,106.0,134.0,166.0,188.0,200.0
62.0,163,2.63,0.0,0.0,0.0,0.0,0.0,4.7,31.5,112.0,135.0,170.0,194.0,214.0
43.4,82,1.90,0.0,0.0,0.0,0.0,3.0,16.5,49.0,60.3,92.7,95.9,106.0,107.0
65.8,169,2.56,0.0,0.0,0.0,0.0,0.0,4.8,37.5,122.0,154.0,173.0,194.0,219.0
54.5,157,2.88,0.0,0.0,0.0,0.0,0.0,0.0,24.7,82.4,113.0,164.0,180.0,214.0
47.3,84,1.77,0.0,0.0,0.0,0.0,6.6,22.5,49.3,74.4,89.1,103.0,104.0,111.0
28.3,33,1.16,0.0,0.0,0.0,3.3,11.4,22.5,28.5,35.4,40.8,43.4,43.7,44.1
52.3,92,1.76,0.0,0.0,0.0,0.0,4.8,30.1,53.6,73.9,89.4,114.0,120.0,139.0
45.0,78,1.74,0.0,0.0,0.0,0.0,4.8,25.8,46.4,68.6,81.8,88.4,100.0,114.0
56.7,142,2.50,0.0,0.0,0.0,0.0,0.0,14.1,37.1,88.7,115.8,159.3,175.3,186.0
53.1,63,1.19,0.0,0.0,0.0,5.7,18.2,40.9,56.1,64.6,75.6,80.6,85.6,90.3
72.2,114,1.57,0.0,0.0,0.0,0.0,11.7,50.3,82.0,105.0,133.0,136.0,144.0,147.0
71.9,174,2.43,0.0,0.0,0.0,0.0,0.0,18.2,56.2,109.0,167.0,195.0,203.0,225.0
78.3,137,1.74,0.0,0.0,0.0,0.0,5.4,47.6,79.2,115.0,154.0,164.0,177.0,181.0
41.2,64,1.56,0.0,0.0,0.0,0.0,8.9,25.6,37.6,57.7,72.6,81.8,84.6,92.6
68.0,160,2.36,0.0,0.0,0.0,0.0,0.0,5.1,63.0,118.0,147.0,161.0,189.0,227.0
46.8,55,1.18,0.0,0.0,0.0,3.7,19.2,38.1,47.8,63.2,68.4,69.5,69.7,70.0
75.5,155,2.05,0.0,0.0,0.0,0.0,0.0,36.5,72.5,120.0,147.0,164.0,191.0,236.0
59.5,172,2.88,0.0,0.0,0.0,0.0,0.0,4.4,31.4,75.4,140.0,169.0,193.0,236.0
90.3,52,0.58,0.0,10.4,26.8,38.2,46.5,50.2,52.5,69.1,72.4,77.6,77.6,89.0
89.2,143,1.61,0.0,0.0,0.0,0.0,2.5,67.5,104.0,128.0,137.0,172.0,189.0,217.0
34.0,25,0.72,0.0,0.0,6.7,11.8,21.5,26.7,27.3,28.8,28.7,28.6,28.6,28.5
62.9,156,2.48,0.0,0.0,0.0,0.0,0.0,5.1,46.9,109.0,136.0,153.0,190.0,215.0
57.1,43,0.76,0.0,0.0,12.1,15.6,31.7,42.4,48.1,53.7,53.7,54.8,54.8,59.1
49.2,77,1.56,0.0,0.0,0.0,0.0,7.0,35.1,57.4,69.7,89.6,94.9,96.6,101.0
65.4,76,1.16,0.0,0.0,0.0,0.0,30.7,54.7,85.6,85.6,85.6,85.6,85.6,86.0
63.4,152,2.40,0.0,0.0,0.0,0.0,0.0,13.1,50.4,106.0,134.0,172.0,183.0,198.0
22.0,55,2.51,0.0,0.0,0.0,0.0,0.0,5.1,14.1,35.1,48.1,58.1,62.1,79.0
62.8,70,1.12,0.0,0.0,2.3,10.6,22.9,44.8,66.1,78.2,85.8,87.1,92.1,101.0
67.6,156,2.31,0.0,0.0,0.0,0.0,0.0,18.1,59.1,113.0,153.0,166.0,173.0,220.0
68.2,63,0.92,0.0,0.0,7.8,14.3,30.2,58.0,65.7,73.4,76.2,78.8,79.2,83.3
49.7,173,3.47,0.0,0.0,0.0,0.0,0.0,0.0,15.9,54.2,95.9,161.0,190.0,232.0
52.0,128,2.46,0.0,0.0,0.0,0.0,0.0,15.3,40.6,71.3,108.0,134.0,151.0,190.0
53.6,128,2.39,0.0,0.0,0.0,0.0,0.0,11.3,45.3,86.7,107.0,135.0,157.0,181.0
61.0,59,0.96,0.0,0.0,5.4,11.5,28.8,46.2,56.0,70.6,77.8,78.3,78.3,80.0
76.3,161,2.12,0.0,0.0,0.0,0.0,0.0,37.0,47.2,127.0,148.0,192.0,200.0,214.0
73.2,46,0.63,0.0,0.0,22.9,30.0,39.8,50.3,55.2,57.1,57.8,58.0,57.8,59.0
60.3,173,2.86,0.0,0.0,0.0,0.0,0.0,0.0,23.9,107.0,140.0,171.0,201.0,227.0
46.5,64,1.38,0.0,0.0,0.0,0.0,16.6,28.9,44.4,60.5,71.5,86.0,87.0,103.0
44.3,178,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,83.7,131.0,191.0,240.0
50.6,60,1.18,0.0,0.0,2.2,9.7,19.2,25.5,48.1,66.6,73.6,78.6,80.6,96.0
57.2,146,2.56,0.0,0.0,0.0,0.0,0.0,5.1,38.1,96.1,111.0,154.0,182.0,203.0
42.9,48,1.13,0.0,0.0,0.0,6.4,16.7,34.1,49.1,55.6,58.1,59.1,59.1,60.0
57.1,48,0.84,0.0,0.0,7.6,14.4,31.9,47.1,53.4,57.1,57.3,57.4,57.4,58.5
56.7,65,1.14,0.0,0.0,2.4,7.4,19.4,44.4,57.7,71.1,76.1,85.1,87.1,89.0
74.7,156,2.09,0.0,0.0,0.0,0.0,0.0,27.5,85.1,123.0,146.0,166.0,193.0,224.0
51.5,43,0.84,0.0,0.0,8.9,14.6,22.0,29.5,45.9,59.9,59.9,61.4,63.4,68.0
80.2,161,2.01,0.0,0.0,0.0,0.0,0.0,39.9,70.1,132.0,154.0,183.0,202.0,236.0
73.8,58,0.78,0.0,1.8,11.2,21.1,40.3,53.3,63.1,71.9,74.0,75.8,76.8,79.0
84.8,155,1.83,0.0,0.0,0.0,0.0,4.0,48.6,79.0,129.0,159.0,178.0,189.0,236.0
76.2,94,1.23,0.0,0.0,0.0,2.5,32.3,53.9,77.1,90.6,117.0,125.0,130.0,140.0
56.9,48,0.84,0.0,0.0,5.7,12.2,42.0,44.0,49.5,54.7,55.7,55.7,56.7,59.0
63.1,162,2.57,0.0,0.0,0.0,0.0,0.0,0.0,56.2,86.9,131.0,159.0,202.0,231.0
51.3,40,0.78,0.0,0.0,9.8,16.4,21.9,35.0,43.5,52.8,55.3,56.8,57.3,60.0
47.1,66,1.40,0.0,0.0,0.0,0.0,14.2,30.0,52.9,68.1,78.7,78.7,80.8,91.0
73.8,155,2.10,0.0,0.0,0.0,0.0,0.0,24.7,87.3,121.0,153.0,170.0,180.0,217.0
57.8,141,2.44,0.0,0.0,0.0,0.0,0.0,0.0,57.0,86.0,123.0,146.0,169.0,200.0
71.4,43,0.60,0.0,9.8,15.6,29.0,32.4,44.4,53.5,53.8,60.4,63.8,65.5,65.5
63.6,136,2.14,0.0,0.0,0.0,0.0,0.0,25.4,71.6,86.8,105.0,156.0,173.0,221.0
66.9,146,2.19,0.0,0.0,0.0,0.0,0.0,30.8,62.1,86.5,110.0,163.0,183.0,250.0
57.8,47,0.82,0.0,0.0,7.7,15.6,33.2,48.3,55.4,55.6,56.0,56.0,56.0,56.5
52.1,84,1.62,0.0,0.0,0.0,4.3,8.4,25.9,47.8,79.3,91.5,98.5,100.0,134.0
59.5,49,0.82,0.0,1.9,10.6,13.1,28.7,43.2,47.3,54.8,61.9,61.5,69.5,97.5
37.1,48,1.30,0.0,0.0,0.0,2.5,16.3,21.1,31.7,50.9,55.7,58.7,65.8,83.3
48.6,97,2.00,0.0,0.0,0.0,0.0,0.0,24.0,54.5,78.5,88.0,111.0,119.0,144.0
44.8,83,1.84,0.0,0.0,0.0,0.0,3.2,22.1,45.0,69.0,82.0,93.0,99.0,130.0
71.1,148,2.08,0.0,0.0,0.0,0.0,0.0,33.0,73.0,112.0,136.0,155.0,184.0,221.0
51.2,78,1.52,0.0,0.0,0.0,0.0,10.0,37.0,57.5,76.5,85.5,88.0,99.5,114.0
46.9,106,2.26,0.0,0.0,0.0,0.0,0.0,5.7,56.5,65.7,92.7,113.0,132.0,157.0
34.5,48,1.39,0.0,0.0,0.0,0.0,9.0,25.4,38.7,48.8,53.8,56.8,57.9,71.5
63.9,54,0.84,0.0,0.0,10.2,19.8,27.7,50.8,56.8,64.3,67.6,68.9,68.9,77.1
48.5,50,1.02,0.0,0.0,5.3,12.9,18.6,25.3,40.6,48.4,63.3,72.2,81.2,95.9
76.9,161,2.09,0.0,0.0,0.0,0.0,0.0,20.0,94.0,135.0,157.0,173.0,183.0,228.0
54.4,79,1.45,0.0,0.0,0.0,0.0,14.9,38.3,66.8,74.7,95.7,96.1,96.1,98.6
54.8,44,0.81,0.0,0.0,7.9,17.9,29.1,39.7,50.4,52.5,58.7,58.7,58.7,58.7
52.3,73,1.39,0.0,0.0,0.0,0.0,16.8,36.9,65.6,70.7,81.3,84.6,90.4,97.7
51.1,131,2.56,0.0,0.0,0.0,0.0,0.0,0.0,45.2,71.1,117.4,128.8,148.5,190.0
44.4,58,1.30,0.0,0.0,0.0,3.0,17.1,27.2,48.5,63.6,67.5,69.5,71.5,81.1
81.7,155,1.90,0.0,0.0,0.0,0.0,0.0,44.2,75.1,122.0,152.0,172.0,206.0,226.0
87.1,153,1.76,0.0,0.0,0.0,0.0,0.0,58.4,90.8,122.0,162.0,177.0,194.0,235.0
55.7,73,1.31,0.0,0.0,0.0,0.0,16.2,45.2,64.0,71.0,82.5,84.3,98.0,106.0
75.0,53,0.70,0.0,0.0,18.2,26.6,36.0,53.0,65.5,69.0,69.0,69.0,69.0,69.0
63.9,80,1.25,0.0,0.0,0.0,2.9,25.8,44.5,66.3,80.3,93.5,103.0,111.0,117.0
78.2,167,2.14,0.0,0.0,0.0,0.0,0.0,34.5,70.4,129.0,159.0,182.0,204.0,230.0
50.1,79,1.57,0.0,0.0,0.0,3.6,14.1,23.5,42.9,67.7,84.9,97.6,104.0,127.0
75.2,100,1.33,0.0,0.0,0.0,3.3,26.4,49.7,78.5,94.0,121.0,130.0,138.0,139.0
69.9,52,0.75,0.0,2.0,10.8,22.7,39.6,44.9,57.0,65.8,69.3,72.5,75.8,76.8
73.6,167,2.27,0.0,0.0,0.0,0.0,0.0,22.9,72.6,108.0,148.0,197.0,201.0,233.0
82.2,152,1.84,0.0,0.0,0.0,0.0,4.5,46.1,74.8,125.0,154.0,173.0,184.0,234.0
52.5,77,1.46,0.0,0.0,0.0,0.0,12.0,41.0,56.0,78.5,84.5,89.5,95.5,116.0
76.5,159,2.08,0.0,0.0,0.0,0.0,0.0,35.0,82.0,113.0,154.0,178.0,203.0,220.0
58.6,80,1.36,0.0,0.0,0.0,2.6,13.5,46.6,59.8,90.0,90.5,93.5,97.5,113.0
60.0,112,1.86,0.0,0.0,0.0,0.0,7.5,18.0,70.0,100.0,122.0,128.0,130.0,143.0
83.5,160,1.92,0.0,0.0,0.0,0.0,0.0,48.8,80.2,120.0,165.0,180.0,200.0,239.0
67.6,176,2.61,0.0,0.0,0.0,0.0,0.0,0.0,50.3,114.0,145.0,197.0,201.0,239.0
48.5,56,1.15,0.0,0.0,3.0,10.7,16.5,27.1,41.9,62.5,69.2,72.8,73.8,100.0
49.4,74,1.49,0.0,0.0,0.0,0.0,13.9,29.0,47.0,71.0,80.0,88.5,98.5,113.0
34.5,40,1.17,0.0,0.0,1.5,4.0,12.5,24.0,35.0,41.0,51.0,53.5,55.5,58.0
62.2,44,0.71,0.0,2.1,14.0,22.0,27.0,44.5,48.5,53.0,61.0,67.0,67.0,67.0
71.3,54,0.75,0.0,3.5,12.9,21.7,33.1,50.4,63.0,67.6,71.2,72.6,72.8,79.0
71.6,155,2.17,0.0,0.0,0.0,0.0,0.0,28.2,70.5,112.0,140.0,170.0,184.0,235.0
62.7,68,1.08,0.0,0.0,0.0,7.7,31.6,50.6,62.4,79.2,83.8,84.8,86.5,91.4
52.5,42,0.80,0.0,0.0,9.1,16.8,24.4,37.4,44.7,50.6,58.5,58.5,58.5,61.7
69.5,53,0.76,0.0,2.2,15.2,20.5,30.8,42.1,52.8,70.3,79.5,80.6,82.1,83.0
99.4,156,1.57,0.0,0.0,0.0,0.0,4.8,79.8,113.0,144.0,171.0,195.0,200.0,208.0
48.1,122,2.54,0.0,0.0,0.0,0.0,0.0,0.0,39.7,74.1,102.6,140.3,150.2,151.6
64.5,140,2.17,0.0,0.0,0.0,0.0,0.0,19.4,67.2,112.0,125.0,157.0,168.0,195.0
42.7,125,2.93,0.0,0.0,0.0,0.0,0.0,0.0,16.7,64.2,92.0,130.0,145.0,165.0
74.9,164,2.18,0.0,0.0,0.0,0.0,0.0,25.1,77.2,121.0,151.0,176.0,199.0,232.0
61.8,47,0.77,0.0,4.5,11.1,17.7,25.8,39.6,43.9,57.7,73.6,72.4,75.5,82.5
68.4,60,0.87,0.0,2.9,7.3,16.7,30.9,43.2,52.5,71.0,76.2,94.1,98.6,103.0
52.9,47,0.89,0.0,4.3,8.8,12.3,15.7,31.3,40.2,54.3,65.5,75.6,79.4,81.6
50.6,80,1.58,0.0,0.0,0.0,0.0,12.3,29.5,53.0,66.7,85.2,97.1,109.0,122.0
66.4,138,2.08,0.0,0.0,0.0,0.0,0.0,32.2,71.2,90.2,120.0,157.0,183.0,205.0
68.5,80,1.17,0.0,0.0,0.0,11.6,20.7,53.2,65.9,80.8,98.3,105.0,115.0,118.0
53.7,35,0.65,0.0,6.8,12.6,16.1,24.2,33.4,40.9,40.8,51.8,54.0,55.9,59.5
82.2,163,1.98,0.0,0.0,0.0,0.0,4.6,23.7,91.2,132.0,155.0,179.0,204.0,231.0
63.7,48,0.75,0.0,5.9,12.8,16.9,24.9,40.4,47.4,57.7,73.0,74.4,77.5,82.5
34.3,81,2.37,0.0,0.0,0.0,0.0,0.0,8.0,27.3,59.1,72.5,87.0,95.0,112.0
61.8,144,2.33,0.0,0.0,0.0,0.0,0.0,22.1,46.4,95.4,117.0,148.0,178.0,220.0
65.4,69,1.05,0.0,0.0,2.6,14.1,26.5,45.4,61.5,80.8,83.3,91.7,95.5,104.0
80.1,81,1.01,0.0,0.0,3.0,12.6,39.5,62.7,74.1,91.5,103.0,111.0,111.0,113.0
65.9,139,2.11,0.0,0.0,0.0,0.0,0.0,24.5,52.9,110.0,130.0,153.0,176.0,188.0
66.8,65,0.97,0.0,0.0,1.7,12.2,34.9,48.8,70.3,74.8,78.9,81.6,84.5,94.0
59.0,66,1.12,0.0,0.0,0.0,6.6,28.4,44.0,57.6,76.2,82.6,87.5,88.5,88.2
