36.7,115,3.13,0.0,0.0,0.0,0.0,0.0,0.0,25.0,39.2,59.0,91.6,127.0,188.0
48.9,122,2.49,0.0,0.0,0.0,0.0,0.0,10.1,36.2,76.9,90.0,119.0,144.0,196.0
52.0,49,0.93,0.0,0.0,0.0,14.3,26.4,42.6,55.4,58.0,58.0,58.0,58.0,58.0
59.7,67,1.12,0.0,0.0,0.0,4.1,31.0,44.9,59.8,78.1,83.4,87.2,87.2,87.2
43.1,71,1.65,0.0,0.0,0.0,0.0,10.0,18.3,45.0,70.0,80.0,80.0,85.0,97.5
48.9,59,1.20,0.0,0.0,0.0,5.0,20.0,35.0,50.0,62.5,70.0,75.0,75.0,90.0
43.8,96,2.19,0.0,0.0,0.0,0.0,0.0,7.5,50.8,73.3,85.0,100.0,105.0,155.0
72.6,78,1.07,0.0,0.0,6.9,9.1,27.2,48.5,73.9,84.0,96.8,109.3,110.4,112.5
76.9,149,1.94,0.0,0.0,0.0,0.0,0.0,43.5,86.4,108.0,141.0,164.0,192.0,236.0
63.2,99,1.56,0.0,0.0,0.0,0.0,9.6,45.5,71.1,97.7,107.0,118.0,124.0,131.0
82.1,144,1.76,0.0,0.0,0.0,0.0,5.0,52.0,79.3,122.0,149.0,160.0,182.0,224.0
62.4,146,2.34,0.0,0.0,0.0,0.0,0.0,5.1,64.1,97.5,110.0,155.0,178.0,231.0
63.9,158,2.47,0.0,0.0,0.0,0.0,0.0,5.5,54.2,102.0,125.0,168.0,188.0,230.0
64.7,113,1.75,0.00,0.00,0.00,0.00,5.20,35.50,65.30,85.50,111.00,138.00,152.00,178.00
51.1,55,1.08,0.0,0.0,7.8,9.1,17.5,25.6,36.9,52.2,70.8,89.2,94.3,98.6
63.2,71,1.12,0.0,0.0,4.5,7.4,19.9,51.0,65.7,72.9,81.9,91.5,99.3,99.5
64.6,159,2.46,0.0,0.0,0.0,0.0,0.0,17.9,52.5,89.1,132.0,168.0,193.0,228.0
63.1,89,1.42,0.0,0.0,0.0,3.3,19.3,39.6,55.3,80.5,99.0,113.0,127.0,148.0
91.7,99,1.08,0.0,0.0,6.8,16.4,26.2,72.3,75.4,116.8,130.0,133.4,139.0,150.5
60.8,125,2.05,0.0,0.0,0.0,0.0,0.0,26.3,66.8,105.0,124.0,139.0,149.0,165.0
46.5,146,3.14,0.0,0.0,0.0,0.0,0.0,6.7,19.6,55.9,80.1,129.0,162.0,222.0
45.8,52,1.13,0.0,0.0,2.7,7.6,17.7,28.5,47.8,56.7,68.1,68.3,68.3,68.3
47.8,118,2.47,0.0,0.0,0.0,0.0,0.0,5.4,45.7,65.9,98.1,133.0,145.0,158.0
54.3,57,1.06,0.0,0.0,2.9,10.2,21.8,39.7,57.9,65.7,69.4,71.3,75.7,79.1
55.8,168,3.01,0.0,0.0,0.0,0.0,0.0,12.7,30.3,60.7,94.5,175.0,198.0,227.0
57.2,67,1.17,0.0,0.0,3.0,9.5,21.9,32.7,55.3,72.2,82.1,89.2,93.8,97.7
48.5,56,1.15,0.0,0.0,0.0,8.9,17.5,32.3,44.2,57.0,65.1,73.7,81.6,98.5
58.9,85,1.44,0.0,0.0,0.0,5.2,15.8,34.2,56.8,66.3,77.2,123.0,132.0,139.0
90.1,147,1.64,0.0,0.0,0.0,0.0,7.4,65.4,91.9,129.0,154.0,172.0,193.0,227.0
54.4,120,2.21,0.0,0.0,0.0,0.0,0.0,11.7,60.8,87.1,106.0,141.0,153.0,155.0
52.8,69,1.31,0.0,0.0,0.0,3.8,17.1,36.3,60.8,70.6,79.8,82.7,91.5,91.7
68.3,121,1.77,0.0,0.0,0.0,0.0,4.7,42.2,65.7,106.0,125.0,141.0,156.0,166.0
73.6,161,2.19,0.0,0.0,0.0,0.0,0.0,25.9,73.4,117.0,143.0,176.0,203.0,228.0
78.7,158,2.01,0.0,0.0,0.0,0.0,0.0,31.3,79.2,109.0,148.0,184.0,208.0,229.0
49.6,78,1.57,0.0,0.0,0.0,0.0,10.1,34.1,49.5,71.7,85.6,97.1,101.0,112.0
63.9,47,0.74,0.0,2.0,13.3,20.5,29.4,44.0,49.7,62.1,66.2,69.1,69.1,69.6
75.5,163,2.16,0.0,0.0,0.0,0.0,0.0,24.3,80.7,127.0,152.0,173.0,198.0,229.0
48.1,74,1.54,0.0,0.0,0.0,0.0,13.3,29.7,45.4,68.5,80.4,91.0,100.0,109.0
55.4,145,2.62,0.0,0.0,0.0,0.0,0.0,0.0,38.5,88.7,125.0,154.0,169.0,190.0
35.7,34,0.96,0.0,0.0,4.8,7.8,13.1,24.3,34.9,36.4,44.9,45.2,47.1,57.7
72.0,65,0.90,0.0,0.0,9.8,19.0,30.3,47.6,63.6,75.1,86.2,97.2,98.2,100.0
67.5,156,2.31,0.0,0.0,0.0,0.0,0.0,20.1,58.7,109.0,122.0,174.0,191.0,230.0
93.0,66,0.71,0.0,0.0,23.2,28.1,54.1,67.3,74.9,79.8,81.9,84.7,85.4,86.3
57.8,121,2.10,0.0,0.0,0.0,0.0,0.0,14.4,72.7,96.7,118.0,143.0,146.0,154.0
39.8,31.1148974636646,0.78,0.0,0.0,6.7,11.9,21.6,29.3,38.0,38.4,38.5,38.9,38.9,39.0
76.5,124,1.62,0.0,0.0,0.0,0.0,11.8,45.7,76.7,104.0,124.0,161.0,171.0,182.0
63.6,83,1.30,0.0,0.0,0.0,5.7,22.2,44.2,48.2,87.6,96.9,109.0,118.0,134.0
74.0,59,0.80,0.0,7.3,13.2,18.7,24.3,53.1,58.1,70.2,82.5,89.9,92.2,95.9
79.7,158,1.98,0.0,0.0,0.0,0.0,0.0,43.8,72.4,118.0,145.0,187.0,202.0,230.0
65.2,50,0.77,0.0,2.3,12.2,19.5,29.3,44.0,57.7,64.5,68.2,69.8,71.3,72.5
95.1,81,0.85,0.0,0.0,12.9,29.7,44.3,62.1,78.9,87.1,113.0,123.0,128.0,139.0
72.9,142,1.95,0.0,0.0,0.0,0.0,0.0,35.3,70.9,101.0,112.0,174.0,193.0,223.0
48.2,45,0.94,0.0,0.0,2.4,12.7,22.5,38.7,46.9,54.7,56.6,58.2,58.2,58.2
52.8,48,0.91,0.0,0.0,2.7,14.6,27.2,41.2,54.3,57.7,59.1,59.4,59.5,59.5
83.8,160,1.91,0.0,0.0,0.0,0.0,3.9,45.3,75.6,113.0,166.0,185.0,209.0,230.0
69.5,63,0.90,0.0,3.0,10.8,15.7,25.7,41.8,57.9,74.0,87.4,99.0,99.0,99.5
66.3,131,1.98,0.0,0.0,0.0,0.0,3.8,22.8,68.3,101.7,122.4,153.7,166.5,187.0
50.3,44,0.87,0.0,3.7,8.8,10.3,18.0,27.4,45.9,56.3,57.6,60.3,64.4,82.5
70.4,88,1.25,0.0,0.0,0.0,7.6,24.8,49.8,75.0,88.8,102.0,112.0,117.0,129.0
40.5,64,1.60,0.0,0.0,0.0,0.0,9.9,22.1,39.7,52.6,69.7,79.2,85.4,104.0
68.5,143,2.09,0.0,0.0,0.0,0.0,0.0,31.5,69.0,103.0,146.0,166.8,178.7,189.5
82.5,106,1.29,0.0,0.0,0.0,13.3,24.2,46.4,82.5,100.5,120.5,149.8,155.4,159.2
82.0,105,1.28,0.0,0.0,0.0,11.9,25.8,49.0,84.0,92.5,132.3,149.9,149.9,149.9
78.3,148,1.89,0.0,0.0,0.0,0.0,0.0,42.9,77.5,97.8,141.0,171.5,206.1,226.0
96.5,71,0.73,0.0,0.0,20.1,29.5,56.0,72.0,79.1,88.8,88.8,88.8,88.8,88.8
64.5,83,1.29,0.0,0.0,0.0,0.0,27.5,41.4,60.3,80.8,105.0,111.2,114.2,127.7
51.3,47,0.91,0.0,0.0,5.8,10.3,23.9,40.3,52.2,58.5,58.5,58.5,58.5,58.5
70.0,152,2.17,0.0,0.0,0.0,0.0,0.0,26.5,67.9,114.0,133.0,168.0,187.0,221.0
82.4,68,0.82,0.0,2.7,12.2,21.9,38.8,47.5,71.8,76.8,93.9,106.9,109.3,115.8
57.4,70,1.23,0.0,0.0,1.5,6.6,18.1,39.6,58.0,79.3,87.1,90.8,92.1,95.2
66.5,73,1.10,0.0,0.0,5.9,11.2,22.2,42.9,63.9,86.5,95.3,99.4,100.0,102.0
64.6,129,2.00,0.0,0.0,0.0,0.0,0.0,27.8,80.2,114.0,129.0,143.0,149.0,171.0
58.2,50,0.85,0.0,3.7,7.6,13.6,24.0,35.2,51.1,66.9,70.7,71.9,72.3,73.2
76.9,162,2.11,0.0,0.0,0.0,0.0,0.0,22.6,73.8,120.0,152.0,184.0,201.0,228.0
105.3,80,0.76,0.0,5.7,20.4,30.3,46.5,67.3,80.1,88.6,115.0,131.0,135.0,138.0
73.1,107,1.47,0.0,0.0,0.0,0.0,21.8,48.2,72.1,83.2,109.5,156.7,162.0,162.5
25.0,25,0.99,0.0,0.0,0.0,0.0,19.0,21.8,22.5,27.5,30.0,31.2,31.2,31.2
46.9,138,2.95,0.0,0.0,0.0,0.0,0.0,0.0,29.1,55.7,95.0,148.5,159.7,184.0
43.8,47,1.07,0.0,0.0,0.0,5.9,18.3,41.7,45.8,54.9,54.6,54.7,55.3,56.3
87.5,101,1.15,0.0,0.0,3.7,19.0,28.6,52.6,77.0,93.0,116.3,145.2,162.5,178.9
68.6,70,1.03,0.0,0.0,7.6,13.9,23.9,44.7,64.9,85.5,92.7,97.1,98.2,98.3
75.9,165,2.18,0.0,0.0,0.0,0.0,0.0,24.5,79.4,121.0,161.5,191.2,197.8,220.8
62.8,83,1.32,0.0,0.0,0.0,0.0,22.9,44.0,66.3,81.5,103.9,106.0,111.9,113.2
65.6,165,2.52,0.0,0.0,0.0,0.0,0.0,12.0,39.4,114.0,137.7,175.2,199.9,222.2
62.3,151,2.42,0.0,0.0,0.0,0.0,0.0,12.9,55.9,89.2,123.5,174.0,184.0,209.0
72.4,137,1.90,0.0,0.0,0.0,0.0,0.0,42.7,60.3,104.9,133.4,169.5,181.1,195.9
54.1,67,1.24,0.0,0.0,0.0,2.0,19.6,43.6,53.9,74.5,83.1,86.0,87.2,88.5
58.3,78,1.34,0.0,0.0,0.0,6.6,18.5,35.2,50.9,69.4,91.5,113.2,118.1,119.1
73.8,168,2.28,0.0,0.0,0.0,0.0,0.0,21.5,63.1,128.6,144.3,192.5,203.5,228.5
83.2,158,1.90,0.0,0.0,0.0,0.0,0.0,47.2,72.0,126.5,144.1,195.5,206.5,230.5
82.3,87,1.06,0.0,0.0,3.5,15.7,33.3,59.6,70.9,103.7,112.2,119.2,124.8,125.5
53.4,109,2.05,0.0,0.0,0.0,0.0,0.0,26.8,53.0,81.0,98.3,127.3,144.3,151.0
50.6,48,0.94,0.0,0.0,3.7,13.1,23.1,35.0,57.7,59.5,59.5,59.5,59.5,59.5
70.9,158,2.23,0.0,0.0,0.0,0.0,0.0,23.5,57.8,94.9,138.3,180.0,204.3,224.5
73.1,68,0.93,0.0,4.5,12.1,15.6,24.2,37.6,77.5,84.1,87.5,95.1,99.5,99.5
93.1,85,0.92,0.0,0.0,7.4,27.6,43.3,63.8,82.0,95.8,118.9,121.2,123.7,129.8
74.5,155,2.07,0.0,0.0,0.0,0.0,0.0,31.8,67.5,92.6,148.0,185.9,199.9,223.2
61.6,108,1.76,0.0,0.0,0.0,0.0,9.7,36.1,54.6,79.3,106.5,134.2,152.5,164.4
53.3,88,1.66,0.0,0.0,0.0,0.0,10.2,29.6,54.5,76.2,85.3,102.6,122.1,139.2
71.1,160,2.25,0.0,0.0,0.0,0.0,0.0,21.7,65.5,119.2,137.6,177.0,194.0,227.0
60.4,64,1.05,0.0,0.0,5.5,10.0,21.5,42.8,62.1,70.6,83.4,84.8,85.8,88.4
100.5,68,0.68,0.0,0.0,25.8,37.9,53.1,71.5,76.8,88.5,88.5,88.5,88.5,88.5
78.1,167,2.14,0.0,0.0,0.0,0.0,0.0,36.0,61.0,120.0,170.0,198.0,198.0,221.0
70.7,160,2.26,0.0,0.0,0.0,0.0,4.8,22.6,40.7,113.3,147.0,181.0,195.0,217.0
83.5,67,0.81,0.0,2.3,13.0,23.0,38.8,58.9,70.7,83.5,89.9,95.2,96.1,103.2
69.9,163,2.33,0.0,0.0,0.0,0.0,0.0,24.6,55.5,105.7,151.0,175.0,195.0,225.0
74.3,118,1.58,0.0,0.0,0.0,0.0,14.2,50.3,76.8,103.0,118.0,145.0,161.0,178.0
52.8,90,1.70,0.0,0.0,0.0,0.0,9.5,30.7,50.9,68.3,94.3,117.0,124.0,127.0
58.6,45,0.77,0.0,6.9,12.8,14.5,18.1,28.8,41.7,56.5,74.0,80.7,81.6,86.8
65.4,98,1.50,0.0,0.0,0.0,5.1,16.8,31.8,70.2,87.4,102.9,132.9,132.4,141.9
78.7,145,1.85,0.0,0.0,0.0,0.0,0.0,48.7,68.9,120.3,141.9,163.7,185.6,222.0
66.5,118,1.78,0.0,0.0,0.0,0.0,0.0,34.6,80.0,105.0,119.1,142.4,148.9,156.9
82.6,78,0.94,0.0,0.0,6.0,17.7,39.6,72.0,77.3,95.4,96.9,96.0,96.2,97.6
74.8,58,0.77,0.0,3.2,13.0,20.4,37.7,53.7,63.6,71.4,77.9,79.4,79.4,79.4
66.4,48,0.72,0.0,5.6,12.6,20.9,28.3,41.5,57.3,65.8,67.5,68.5,68.5,68.5
71.5,62,0.86,0.0,0.0,12.4,17.3,29.1,51.7,67.0,77.5,81.3,84.4,84.4,84.4
63.5,48,0.76,0.0,2.2,12.8,19.1,28.7,39.7,60.9,64.9,65.5,66.6,65.9,65.2
84.2,176,2.09,0.0,0.0,0.0,0.0,0.0,29.5,70.7,144.9,194.5,198.8,202.2,220.2
88.2,147,1.67,0.0,0.0,0.0,0.0,11.0,59.4,82.7,140.0,171.9,180.2,186.1,184.1
53.7,47,0.88,0.0,0.0,4.6,13.8,26.8,40.9,55.3,58.6,58.6,58.6,58.6,58.6
64.7,108,1.67,0.0,0.0,0.0,0.0,13.0,37.2,55.0,67.0,109.0,153.4,155.5,173.1
59.7,97,1.63,0.0,0.0,0.0,0.0,12.3,31.7,66.6,82.5,96.7,128.3,131.2,138.2
80.8,54,0.67,0.0,4.5,14.7,36.4,39.3,57.2,67.3,69.0,69.0,69.0,69.0,69.0
84.8,78,0.92,0.0,0.0,8.0,20.9,37.9,54.6,69.4,89.7,108.9,119.5,120.2,125.2
74.0,96,1.29,0.0,0.0,0.0,9.7,21.7,45.1,75.5,90.9,106.3,136.2,138.9,138.9
64.4,61,0.94,0.0,0.0,5.0,16.0,27.9,42.6,60.6,72.4,80.4,84.0,89.1,86.6
66.1,53,0.80,0.0,0.0,14.1,19.8,25.2,45.0,58.1,67.8,72.8,74.3,76.3,79.8
67.6,44,0.66,0.0,9.9,16.8,20.3,22.8,40.6,56.6,58.3,63.4,70.5,72.0,75.7
71.9,146,2.04,0.0,0.0,0.0,0.0,0.0,37.5,68.1,106.2,140.3,171.3,178.7,213.1
80.4,98,1.22,0.0,0.0,0.0,7.5,26.4,64.5,78.0,94.3,127.3,135.8,138.8,138.8
52.2,101,1.93,0.0,0.0,0.0,0.0,0.0,29.4,46.2,70.7,95.1,124.1,131.7,148.3
98.9,120,1.21,0.0,0.0,3.8,18.1,23.9,70.1,85.1,128.6,147.0,165.6,165.1,192.0
82.8,163,1.97,0.0,0.0,0.0,0.0,0.0,41.0,73.6,121.0,169.5,197.1,203.1,221.5
62.8,155,2.47,0.0,0.0,0.0,0.0,0.0,0.0,45.3,121.0,124.4,172.0,185.0,204.8
83.6,106,1.26,0.0,0.0,0.0,13.7,22.8,55.3,73.7,106.3,132.3,145.5,150.7,155.6
62.3,140,2.25,0.0,0.0,0.0,0.0,0.0,21.8,64.4,76.1,92.3,176.7,185.5,195.4
51.2,74,1.44,0.0,0.0,0.0,0.0,8.1,41.2,52.0,73.2,84.6,92.6,100.5,100.5
102.6,78,0.76,0.0,0.0,10.9,35.5,71.0,81.5,88.0,88.0,88.0,88.0,88.0,87.5
58.4,52,0.90,0.0,0.0,6.8,13.3,28.5,38.6,60.0,68.4,68.8,68.8,68.8,68.8
55.5,157,2.84,0.0,0.0,0.0,0.0,0.0,0.0,36.7,70.0,121.2,173.2,176.0,211.4
73.0,151,2.08,0.0,0.0,0.0,0.0,0.0,36.2,58.5,106.1,136.9,174.2,192.2,221.8
78.9,165,2.09,0.0,0.0,0.0,0.0,0.0,37.0,61.0,119.0,165.0,187.0,202.0,217.0
64.6,52,0.81,0.0,0.0,13.5,16.5,27.8,43.5,61.1,69.0,69.4,69.8,72.8,73.0
75.0,65,0.86,0.0,0.0,14.2,21.8,26.2,42.2,68.0,82.3,94.3,95.4,97.9,101.2
67.5,153,2.27,0.0,0.0,0.0,0.0,0.0,29.7,47.6,87.9,124.3,179.0,198.7,216.7
53.3,69,1.30,0.0,0.0,0.0,8.1,17.8,31.1,43.3,72.1,85.0,96.5,98.7,99.0
64.0,93,1.45,0.0,0.0,0.0,0.0,19.8,39.5,57.9,77.5,107.0,119.0,139.0,142.0
79.4,163,2.05,0.0,0.0,0.0,0.0,0.0,38.0,57.4,134.5,162.0,185.4,197.0,217.0
93.4,142,1.52,0.0,0.0,0.0,0.0,24.9,61.3,88.4,136.6,154.2,185.1,193.0,196.0
85.0,81,0.95,0.0,0.0,5.9,17.7,42.2,73.3,86.0,94.0,97.7,97.7,97.7,97.7
68.0,53,0.79,0.0,5.0,13.7,17.5,25.1,52.6,65.9,68.2,68.2,68.2,68.2,68.2
84.3,170,2.01,0.0,0.0,0.0,0.0,0.0,42.6,80.4,142.3,184.2,190.5,201.4,217.5
74.7,165,2.21,0.0,0.0,0.0,0.0,0.0,29.3,69.1,110.0,161.7,188.1,201.5,223.0
45.5,64,1.41,0.0,0.0,0.0,0.0,13.5,30.0,45.4,68.8,71.9,81.0,83.9,87.3
67.6,57,0.84,0.0,0.0,9.8,17.6,32.8,45.0,59.3,74.3,76.8,75.8,77.2,87.5
71.3,48,0.67,0.0,4.2,12.5,28.9,43.2,49.4,56.5,58.4,58.4,58.4,58.4,58.4
101.5,90,0.89,0.0,0.0,10.0,31.2,46.4,71.2,85.4,91.8,134.0,139.1,139.1,139.1
63.6,60,0.94,0.0,3.2,8.5,14.7,20.9,38.4,56.5,77.3,79.1,87.0,87.3,90.1
73.8,142,1.93,0.0,0.0,0.0,0.0,0.0,45.3,63.1,85.7,142.6,167.1,193.1,215.9
58.9,86,1.45,0.0,0.0,0.0,0.0,19.1,39.5,50.7,74.4,93.9,113.7,126.4,130.4
68.6,88,1.28,0.0,0.0,0.0,5.2,25.6,46.6,68.6,88.0,109.4,118.6,118.6,118.6
93.7,77,0.83,0.0,7.8,17.7,22.8,30.3,61.3,72.6,96.0,109.6,120.0,123.6,124.9
67.9,48,0.71,0.0,4.4,14.3,22.1,31.9,41.2,55.9,63.1,67.2,71.7,72.7,73.0
80.1,180,2.25,0.0,0.0,0.0,0.0,0.0,24.6,75.5,130.9,173.7,204.2,215.8,232.5
60,168,2.78,0.0,0.0,0.0,0.0,0.0,9.0,22.0,94.0,149.0,172.0,190.0,217.0
62,138,2.24,0.0,0.0,0.0,0.0,0.0,26.6,46.5,88.5,121.8,144.0,162.3,223.0
66,105,1.61,0.0,0.0,0.0,5.2,12.6,35.1,72.3,94.8,128.0,130.4,132.8,135.0
44,115,2.60,0.0,0.0,0.0,0.0,0.0,6.1,36.2,58.6,92.8,125.4,144.5,147.8
44.9,45,0.99,0.0,0.0,0.0,9.5,23.3,36.1,44.5,53.5,53.0,54.7,59.9,59.3
43.6,119,2.72,0.0,0.0,0.0,0.0,0.0,0.0,30.5,59.9,97.8,121.5,148.2,148.5
40.5,103,2.55,0.0,0.0,0.0,0.0,0.0,5.8,30.5,59.0,92.4,103.5,129.6,133.7
61,144,2.36,0.0,0.0,0.0,0.0,0.0,21.4,37.9,96.7,138.8,164.7,171.3,182.7
59,45,0.76,0.0,2.0,8.0,20.6,30.3,41.5,53.7,56.5,57.9,57.8,59.2,59.2
50,71,1.42,0.0,0.0,0.0,0.0,15.4,29.4,54.7,77.2,81.2,88.0,88.0,88.0
41,153,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,73.6,130.8,158.0,218.0
50,45,0.90,0.0,0.0,4.0,11.8,26.6,39.8,44.9,55.1,58.2,58.2,58.2,58.2
64,132,2.07,0.0,0.0,0.0,0.0,0.0,33.5,52.5,77.8,104.4,164.4,182.8,196.5
